"Subject"	"Gender"	"Help"	"Condition"	"Team"	"Phase"	"Time"	"Change"
"243528"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	6	0.0253885
"243528"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	7	0.00248900000000002
"243528"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	8	-0.00113974999999997
"243528"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	9	-0.00317499999999998
"243528"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	10	0.00869108333333332
"243528"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	11	0.0256871666666666
"243528"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	12	0.035753
"243528"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	13	0.0308008333333333
"243528"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	14	0.0225589166666667
"243528"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	15	0.01738025
"243528"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	16	0.0197965833333333
"243528"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	17	0.00678216666666667
"243528"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	18	0.00303349999999999
"243593"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	1	0.022743875
"243593"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	2	0.030005875
"243593"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	3	0.014353125
"243593"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	4	-0.001299625
"243593"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	5	-0.00575133333333333
"243593"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	6	0.000458083333333331
"243593"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	7	0.00356649999999997
"243593"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	8	0.00171237499999999
"243593"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	9	-0.000141750000000052
"243593"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	10	0.00752800000000001
"243593"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	11	-0.0130228333333334
"243593"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	12	-0.0399976666666668
"243593"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	13	-0.0616866250000001
"243593"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	14	-0.0676485833333334
"243593"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	15	-0.0784391666666667
"243593"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	16	-0.06532675
"243593"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	17	-0.0385444999999999
"243593"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	18	-0.0236795
"243593"	"F"	"Control"	"non-Observed"	"SaSt"	"Test2"	1	0.019727875
"243593"	"F"	"Control"	"non-Observed"	"SaSt"	"Test2"	2	0.031529875
"243593"	"F"	"Control"	"non-Observed"	"SaSt"	"Test2"	3	0.020417125
"243593"	"F"	"Control"	"non-Observed"	"SaSt"	"Test2"	4	-0.020060125
"243593"	"F"	"Control"	"non-Observed"	"SaSt"	"Test2"	5	-0.01759675
"243593"	"F"	"Control"	"non-Observed"	"SaSt"	"Test2"	6	-0.00447225000000001
"243593"	"F"	"Control"	"non-Observed"	"SaSt"	"Test2"	7	0.0228195
"243593"	"F"	"Control"	"non-Observed"	"SaSt"	"Test2"	8	0.0281494583333333
"243593"	"F"	"Control"	"non-Observed"	"SaSt"	"Test2"	9	0.0334794166666667
"243593"	"F"	"Control"	"non-Observed"	"SaSt"	"Test2"	10	0.035838
"243593"	"F"	"Control"	"non-Observed"	"SaSt"	"Test2"	11	0.025668
"243593"	"F"	"Control"	"non-Observed"	"SaSt"	"Test2"	12	0.017848
"243593"	"F"	"Control"	"non-Observed"	"SaSt"	"Test2"	13	0.015313875
"243593"	"F"	"Control"	"non-Observed"	"SaSt"	"Test2"	14	0.01108775
"243593"	"F"	"Control"	"non-Observed"	"SaSt"	"Test2"	15	0.00386525000000001
"243593"	"F"	"Control"	"non-Observed"	"SaSt"	"Test2"	16	0.02054575
"243593"	"F"	"Control"	"non-Observed"	"SaSt"	"Test2"	17	0.021092
"243593"	"F"	"Control"	"non-Observed"	"SaSt"	"Test2"	18	0.0217115
"242422"	"M"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	1	0.0475185916666666
"242422"	"M"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	2	0.0659482833333333
"242422"	"M"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	3	0.072403975
"242422"	"M"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	4	0.071616
"242422"	"M"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	5	0.041679275
"242422"	"M"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	6	0.01157105
"242422"	"M"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	7	0.01996995
"242422"	"M"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	8	0.032433225
"242422"	"M"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	9	0.0370935
"242422"	"M"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	10	0.0321100555555556
"242422"	"M"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	11	0.0173736111111111
"242422"	"M"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	12	0.0190571666666667
"242422"	"M"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	13	0.0204920972222222
"242422"	"M"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	14	0.0287182777777778
"242422"	"M"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	15	0.0334353333333334
"242422"	"M"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	16	0.0378316388888889
"242422"	"M"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	17	0.0269594444444445
"242422"	"M"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	18	0.02846325
"242422"	"M"	"Control"	"non-Observed"	"SaSt"	"Test2"	1	0.011996425
"242422"	"M"	"Control"	"non-Observed"	"SaSt"	"Test2"	2	0.01170845
"242422"	"M"	"Control"	"non-Observed"	"SaSt"	"Test2"	3	0.015856475
"242422"	"M"	"Control"	"non-Observed"	"SaSt"	"Test2"	4	0.0200045
"242422"	"M"	"Control"	"non-Observed"	"SaSt"	"Test2"	5	0.00736777500000006
"242422"	"M"	"Control"	"non-Observed"	"SaSt"	"Test2"	6	-0.00526895000000002
"242422"	"M"	"Control"	"non-Observed"	"SaSt"	"Test2"	7	0.02674245
"242422"	"M"	"Control"	"non-Observed"	"SaSt"	"Test2"	8	0.040915725
"242422"	"M"	"Control"	"non-Observed"	"SaSt"	"Test2"	9	0.0314535
"242422"	"M"	"Control"	"non-Observed"	"SaSt"	"Test2"	10	0.00756880555555554
"242422"	"M"	"Control"	"non-Observed"	"SaSt"	"Test2"	11	-0.0260688888888889
"242422"	"M"	"Control"	"non-Observed"	"SaSt"	"Test2"	12	-0.0249270833333333
"242422"	"M"	"Control"	"non-Observed"	"SaSt"	"Test2"	13	-0.0282109027777778
"242422"	"M"	"Control"	"non-Observed"	"SaSt"	"Test2"	14	-0.00694772222222226
"242422"	"M"	"Control"	"non-Observed"	"SaSt"	"Test2"	15	0.0108063333333334
"242422"	"M"	"Control"	"non-Observed"	"SaSt"	"Test2"	16	0.0200972638888889
"242422"	"M"	"Control"	"non-Observed"	"SaSt"	"Test2"	17	0.0391721944444444
"242422"	"M"	"Control"	"non-Observed"	"SaSt"	"Test2"	18	0.09098225
"243516"	"F"	"Child-helped"	"Observed"	"SaSt"	"Test2"	1	-0.061155
"243516"	"F"	"Child-helped"	"Observed"	"SaSt"	"Test2"	2	-0.02357525
"243516"	"F"	"Child-helped"	"Observed"	"SaSt"	"Test2"	3	-0.0265575
"243516"	"F"	"Child-helped"	"Observed"	"SaSt"	"Test2"	4	-0.033230625
"243516"	"F"	"Child-helped"	"Observed"	"SaSt"	"Test2"	5	-0.02575475
"243516"	"F"	"Child-helped"	"Observed"	"SaSt"	"Test2"	6	-0.044036875
"243516"	"F"	"Child-helped"	"Observed"	"SaSt"	"Test2"	7	-0.069874
"243516"	"F"	"Child-helped"	"Observed"	"SaSt"	"Test2"	8	-0.057054625
"243516"	"F"	"Child-helped"	"Observed"	"SaSt"	"Test2"	9	-0.04423525
"243516"	"F"	"Child-helped"	"Observed"	"SaSt"	"Test2"	10	-0.002945
"243516"	"F"	"Child-helped"	"Observed"	"SaSt"	"Test2"	11	0.00144725
"243516"	"F"	"Child-helped"	"Observed"	"SaSt"	"Test2"	12	-0.00492425000000001
"243516"	"F"	"Child-helped"	"Observed"	"SaSt"	"Test2"	13	-0.00416125000000001
"243516"	"F"	"Child-helped"	"Observed"	"SaSt"	"Test2"	14	-0.000248625000000002
"243516"	"F"	"Child-helped"	"Observed"	"SaSt"	"Test2"	15	0.016043
"243516"	"F"	"Child-helped"	"Observed"	"SaSt"	"Test2"	16	0.00610049999999999
"243516"	"F"	"Child-helped"	"Observed"	"SaSt"	"Test2"	17	-0.0107445
"243516"	"F"	"Child-helped"	"Observed"	"SaSt"	"Test2"	18	0.0216335
"243136"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	1	NA
"243136"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	2	NA
"243136"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	3	NA
"243136"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	4	NA
"243136"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	5	NA
"243136"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	6	NA
"243136"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	7	NA
"243136"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	8	NA
"243136"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	9	NA
"243136"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	10	NA
"243136"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	11	NA
"243136"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	12	NA
"243136"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	13	NA
"243136"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	14	NA
"243136"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	15	NA
"243136"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	16	NA
"243136"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	17	NA
"243136"	"M"	"Child-helped"	"Observed"	"SaSt"	"Test1"	18	NA
"243136"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	1	NA
"243136"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	2	NA
"243136"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	3	NA
"243136"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	4	NA
"243136"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	5	NA
"243136"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	6	NA
"243136"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	7	NA
"243136"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	8	NA
"243136"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	9	NA
"243136"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	10	NA
"243136"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	11	NA
"243136"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	12	NA
"243136"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	13	NA
"243136"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	14	NA
"243136"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	15	NA
"243136"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	16	NA
"243136"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	17	NA
"243136"	"M"	"Control"	"Observed"	"SaSt"	"Test2"	18	NA
"243471"	"F"	"Child-helped"	"Observed"	"SaSt"	"Test1"	1	-0.028483875
"243471"	"F"	"Child-helped"	"Observed"	"SaSt"	"Test1"	2	-0.03552775
"243471"	"F"	"Child-helped"	"Observed"	"SaSt"	"Test1"	3	-0.042571625
"243471"	"F"	"Child-helped"	"Observed"	"SaSt"	"Test1"	4	-0.040320625
"243471"	"F"	"Child-helped"	"Observed"	"SaSt"	"Test1"	5	-0.0394981666666667
"243471"	"F"	"Child-helped"	"Observed"	"SaSt"	"Test1"	6	-0.0392814583333333
"243471"	"F"	"Child-helped"	"Observed"	"SaSt"	"Test1"	7	-0.0394275
"243471"	"F"	"Child-helped"	"Observed"	"SaSt"	"Test1"	8	-0.0362704166666667
"243471"	"F"	"Child-helped"	"Observed"	"SaSt"	"Test1"	9	-0.0331133333333333
"243471"	"F"	"Child-helped"	"Observed"	"SaSt"	"Test1"	10	-0.0383995
"243471"	"F"	"Child-helped"	"Observed"	"SaSt"	"Test1"	11	-0.0381965
"243471"	"F"	"Child-helped"	"Observed"	"SaSt"	"Test1"	12	-0.036338125
"243471"	"F"	"Child-helped"	"Observed"	"SaSt"	"Test1"	13	-0.03447975
"243471"	"F"	"Child-helped"	"Observed"	"SaSt"	"Test1"	14	-0.0420232916666667
"243471"	"F"	"Child-helped"	"Observed"	"SaSt"	"Test1"	15	-0.0455275833333333
"243471"	"F"	"Child-helped"	"Observed"	"SaSt"	"Test1"	16	-0.0493765
"243471"	"F"	"Child-helped"	"Observed"	"SaSt"	"Test1"	17	-0.048863625
"243471"	"F"	"Child-helped"	"Observed"	"SaSt"	"Test1"	18	-0.0499975
"242463"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	1	0.000911250000000016
"242463"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	2	-0.00879949999999999
"242463"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	3	-0.013511375
"242463"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	4	-0.015132
"242463"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	5	0.000776250000000006
"242463"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	6	0.006568375
"242463"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	7	0.0123605
"242463"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	8	0.01624275
"242463"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	9	0.020125
"242463"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	10	0.00214625000000002
"242463"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	11	-0.00669037499999998
"242463"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	12	-0.0123545
"242463"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	13	-0.026030125
"242463"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	14	-0.0377405
"242463"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	15	-0.00826424999999999
"242463"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	16	0.011725625
"242463"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	17	0.0317155
"242463"	"F"	"Child-helped"	"non-Observed"	"SaSt"	"Test1"	18	0.0411435
"242463"	"F"	"Control"	"non-Observed"	"SaSt"	"Test2"	1	-0.00115849999999998
"242463"	"F"	"Control"	"non-Observed"	"SaSt"	"Test2"	2	-0.01251375
"242463"	"F"	"Control"	"non-Observed"	"SaSt"	"Test2"	3	-0.0177275
"242463"	"F"	"Control"	"non-Observed"	"SaSt"	"Test2"	4	-0.01985
"242463"	"F"	"Control"	"non-Observed"	"SaSt"	"Test2"	5	-0.00112799999999999
"242463"	"F"	"Control"	"non-Observed"	"SaSt"	"Test2"	6	0.00499375000000001
"242463"	"F"	"Control"	"non-Observed"	"SaSt"	"Test2"	7	0.0111155
"242463"	"F"	"Control"	"non-Observed"	"SaSt"	"Test2"	8	0.01562025
"242463"	"F"	"Control"	"non-Observed"	"SaSt"	"Test2"	9	0.020125
"242463"	"F"	"Control"	"non-Observed"	"SaSt"	"Test2"	10	-0.00256775000000001
"242463"	"F"	"Control"	"non-Observed"	"SaSt"	"Test2"	11	-0.01034575
"242463"	"F"	"Control"	"non-Observed"	"SaSt"	"Test2"	12	-0.01495125
"242463"	"F"	"Control"	"non-Observed"	"SaSt"	"Test2"	13	-0.0273285
"242463"	"F"	"Control"	"non-Observed"	"SaSt"	"Test2"	14	-0.0377405
"242463"	"F"	"Control"	"non-Observed"	"SaSt"	"Test2"	15	-0.00826424999999999
"242463"	"F"	"Control"	"non-Observed"	"SaSt"	"Test2"	16	0.011725625
"242463"	"F"	"Control"	"non-Observed"	"SaSt"	"Test2"	17	0.0317155
"242463"	"F"	"Control"	"non-Observed"	"SaSt"	"Test2"	18	0.0411435
"242473"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	1	-0.080865
"242473"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	2	-0.0692138333333333
"242473"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	3	-0.0229297916666667
"242473"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	4	-0.00268199999999999
"242473"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	5	-0.000127166666666678
"242473"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	6	-0.00297733333333336
"242473"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	7	-0.01244475
"242473"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	8	-0.00660337499999997
"242473"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	9	-0.000761999999999985
"242473"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	10	0.000960749999999982
"242473"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	11	-0.00464500000000001
"242473"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	12	-0.02304775
"242473"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	13	-0.030777375
"242473"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	14	-0.0325403333333333
"242473"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	15	-0.0214251666666667
"242473"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	16	-0.000425000000000009
"242473"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	17	0.03322775
"242473"	"F"	"Control"	"non-Observed"	"NiSt"	"Test1"	18	0.0397055
"243883"	"M"	"Control"	"non-Observed"	"NiSt"	"Test1"	1	-0.0425538333333333
"243883"	"M"	"Control"	"non-Observed"	"NiSt"	"Test1"	2	0.007097875
"243883"	"M"	"Control"	"non-Observed"	"NiSt"	"Test1"	3	-0.00390716666666667
"243883"	"M"	"Control"	"non-Observed"	"NiSt"	"Test1"	4	-0.0114012083333333
"243883"	"M"	"Control"	"non-Observed"	"NiSt"	"Test1"	5	-0.0195155
"243883"	"M"	"Control"	"non-Observed"	"NiSt"	"Test1"	6	-0.019649625
"243883"	"M"	"Control"	"non-Observed"	"NiSt"	"Test1"	7	-0.00858175
"243883"	"M"	"Control"	"non-Observed"	"NiSt"	"Test1"	8	-0.0123923333333333
"243883"	"M"	"Control"	"non-Observed"	"NiSt"	"Test1"	9	-0.0162029166666667
"243883"	"M"	"Control"	"non-Observed"	"NiSt"	"Test1"	10	-0.0201735
"243883"	"M"	"Control"	"non-Observed"	"NiSt"	"Test1"	11	-0.01130725
"243883"	"M"	"Control"	"non-Observed"	"NiSt"	"Test1"	12	0.00408599999999999
"243883"	"M"	"Control"	"non-Observed"	"NiSt"	"Test1"	13	0.0125060833333333
"243883"	"M"	"Control"	"non-Observed"	"NiSt"	"Test1"	14	0.0209261666666666
"243883"	"M"	"Control"	"non-Observed"	"NiSt"	"Test1"	15	0.018939
"243883"	"M"	"Control"	"non-Observed"	"NiSt"	"Test1"	16	0.00921274999999999
"243883"	"M"	"Control"	"non-Observed"	"NiSt"	"Test1"	17	-0.00150450000000001
"243883"	"M"	"Control"	"non-Observed"	"NiSt"	"Test1"	18	0.00336825
"243883"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	1	-0.0491993333333333
"243883"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	2	-0.00458062499999999
"243883"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	3	-0.0110526666666667
"243883"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	4	-0.0140137083333333
"243883"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	5	-0.0110945
"243883"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	6	-0.009200125
"243883"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	7	-0.01443675
"243883"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	8	-0.0195028333333333
"243883"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	9	-0.0245689166666667
"243883"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	10	-0.0246975
"243883"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	11	-0.00211125
"243883"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	12	0.022797
"243883"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	13	0.0243818333333333
"243883"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	14	0.0259666666666667
"243883"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	15	0.0126755
"243883"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	16	0.000826250000000001
"243883"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	17	0.00230449999999999
"243883"	"M"	"Child-helped"	"non-Observed"	"NiSt"	"Test2"	18	-0.000480750000000002
"243363"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	1	0.0889925
"243363"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	2	0.0726047055555556
"243363"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	3	0.0562169111111111
"243363"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	4	0.0378517
"243363"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	5	0.0281189555555556
"243363"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	6	0.0183862111111111
"243363"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	7	2.09999999999932e-05
"243363"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	8	-0.00272290277777776
"243363"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	9	-0.00546680555555559
"243363"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	10	-0.0329600833333333
"243363"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	11	-0.0401286111111111
"243363"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	12	-0.0323197638888889
"243363"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	13	-0.0245109166666667
"243363"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	14	-0.0175339444444444
"243363"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	15	0.00221102777777774
"243363"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	16	0.0155355
"243363"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	17	0.01913025
"243363"	"F"	"Child-helped"	"Observed"	"NiSt"	"Test1"	18	0.0256235
"243363"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	1	0.148466083333333
"243363"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	2	0.130049483333333
"243363"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	3	0.111632883333333
"243363"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	4	0.0912388666666667
"243363"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	5	0.0794773166666667
"243363"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	6	0.0677157666666667
"243363"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	7	0.04732175
"243363"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	8	0.0425490416666667
"243363"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	9	0.0377763333333333
"243363"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	10	0.00825424999999999
"243363"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	11	-0.00762966666666673
"243363"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	12	-0.00853620833333341
"243363"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	13	-0.00944274999999997
"243363"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	14	-0.0115125
"243363"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	15	-0.000814249999999989
"243363"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	16	0.00346349999999998
"243363"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	17	0.0192895
"243363"	"F"	"Control"	"Observed"	"NiSt"	"Test2"	18	0.038014
"243482"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	1	-0.047865875
"243482"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	2	-0.021260625
"243482"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	3	0.005634
"243482"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	4	0.0153705
"243482"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	5	0.022925125
"243482"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	6	0.03047975
"243482"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	7	0.01936775
"243482"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	8	0.010408
"243482"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	9	0.0050135
"243482"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	10	-0.01427975
"243482"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	11	-0.0188875
"243482"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	12	-0.010428625
"243482"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	13	-0.00196974999999996
"243482"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	14	-0.00320300000000001
"243482"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	15	-0.00609949999999995
"243482"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	16	-0.00843724999999998
"243482"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	17	-0.01823
"243482"	"F"	"Child-helped"	"non-Observed"	"NiSt"	"Test1"	18	-0.0196605
"243482"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	1	-0.0151245416666667
"243482"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	2	-0.007862375
"243482"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	3	-0.00303383333333335
"243482"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	4	0.00348683333333333
"243482"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	5	0.006076625
"243482"	"F"	"Control"	"non-Observed"	"NiSt"	"Test2"	6	0.00472875
